,Unnamed: 0,tweet,sentiment
340,340,نتيج تخريب عقل شيخ فتن عقل مصر ياخفي الطاف نج خاف,neutral
343,343,امل تكرار رئيس مرسي حسن احسن اليهلكنه بدا كذب اخلاف وعد تسبب اسال دم استحق احسان,negative
344,344,حلاوتكوانت عامل نفس دكر راجل قدام امك ابقي مرمطون شخشخ ايد بتاع استرجل,negative
345,345,سمع صوت موتور بتفكرو هلكوبتر سمع صوت مولد كهرب فكر هلكويتر ياربي دخيل شو هالحاله سوريا,negative
347,347,شعر شفقه وصف بركات سيسي ثور حشد مرتب مد ساعه تبرير عمل خيانه غدر انقلاب,negative
350,350,سعاده اخوي اهتم بيا اكتر نفس بعيد,positive
351,351,تاسيسيه راي عمل وطني حق رغم اختلاف موقف تقدير مزايده وطنيه,neutral
352,352,,negative
353,353,قضيه وطني دائم اسعي بناء توافق انضمام عمل مظل مرفوض تمام,neutral
354,354,انصار شرعيه دان تفجير مصرالليله,negative
357,357,فيلم رصاص لايزال جيب نسي النهارده عيد تحريرسيناء مفيش علاق مصر,neutral
358,358,قمع ثوره بحرين طريق همجي جريم تغاضي طائفي انسان وجب تمتع حق دين مذهب,negative
359,359,اسوانيلماذا اصر ولايه المتحده استمرار دعم مرسي نهايه رغم قتل مصر قمع تظاهر,negative
360,360,رفض تمام دعاوي اطلق فرض سلط وصاي مؤسس رئاسه قضاء استقلال قضاء ركيزه دوله قانون,neutral
363,363,لماذا باحث متميز علم سياسيه تايد مرسي معارضتهمقال رائع نصح قراءه نوع خرفان,neutral
364,364,رفض نسبه هجوم سيناء ضد خلي ارهابي اسرائيل,negative
365,365,هد داير نلف داخليه عاوز بقي اولتراس اخترع مذبخه بورسعيد ناس مات جمهور يتمنع ماتش كورهللجماهير,negative
366,366,اللهم يا مجيب دعاء يا مغيث مستغيث يا راحم ضعيف وجب دعوه عجل قضاء حاجه يا رحم راحم,positive
367,367,معلش بقي نور اخوان كلام فاضي دا هنقول يا موقف ابقي حمد الله نعمه حازم شيخ حازمص,neutral
368,368,ما احقر قاتل برر جريمه مجزرهرابعه مجزرهسجنابوزعبل,negative
369,369,ليلهمساء نستمرفي كشف اغراض جزيره حمل داعمه تنظيم اخوان ارهابي مستخدم تقاريربعدسه جزيره نفس مصر اماره لبنان قطر,negative
370,370,شكر حضره دوره معلومه واقتنعتانا مصالح كتب مايرضي ضمير علم الله,positive
371,371,شكر يا خالد,positive
373,373,صوره تحدث نفس مصر داخليهبلطجيه محمدمحمود جرافيتي,negative
374,374,مصر مفيش كلام جدو اهلي مبروك,positive
375,375,عرف لم عرض مبلغ طفل فيصلالغامدي اغراء بيع هدي ادرك بيع ردي خاص جاء والد,negative
376,376,يا غز فخر لينا انتخبوالعرص ريتويت,neutral
377,377,سيب مات ده اهبل,negative
378,378,انتخبوالعرص ببلاوي قاتل اعترف رسمي انقلاب عسكر رئيس مرسي,negative
379,379,اماره محلل تصحيح ضرور بناء مركز مالي جديد اماره عربي,positive
380,380,بس ممكن عرص مات ساعه حمدينصباحي نجح تزكيه ساعه حيك تلا معارض اخوان فل مؤيدينالسيسيبيعملوافولولبعض,negative
381,381,صراح طظ جمهور زي حضره ود راي كره الله,negative
383,383,ادان انتهاك اواعتداء حق شاب معتصم سلمي زار دفاعمتضامن حق رفع مطلب امن دافع لواختلفنا,neutral
386,386,تحدث كتاب جميل خروج مصر سلطان حديث خنوع مصر موضههذا جزء,neutral
388,388,صباح مشكله سيسي دي شعب سيسي مكنش اترشح شفيق هيترشح مكنش شفيق هيبقي موافي سقوط مضمون حال,neutral
389,389,سعد محادث صاحبالسموالملكيالاميرنوافبنفيصل بالمدينهالرياضيهاوبنجاح حفل افتتاح تشريف الم,positive
390,390,علم نطفي اغنيه اذان اكن اقام عادي عندنافيمصر,neutral
391,391,ازم فكر مصر اعلي صوت شيء حكم سمع احد,negative
392,392,خروف يشوف النهارده لازم تواضع هز ليت خاص عيد باب,negative
393,393,انتهاك انقلاب قمعيه جامع اسكندريه وصل مدي اصاب اعتقال انقذ يا عزيز يا جبار طغم استعمار,negative
394,394,تعبير راي قاعد اساسي ديمقراطيه اسفر دوله غربي اساء مرفوض مقدس رمز مشعر ديني,neutral
395,395,جزيره حاج جنب قناه شملوله اون تي توقع كارثه حدوث سبق موقع حدث,negative
396,396,ملحق اسم يوسف زميل اعلام تهمه عرف الا انظمه فاشيه استمرار ممارسه قبيح بائس اجهاض ثوره تغير حتمي,negative
398,398,عقل يشقي نعيم عقل جهاله شقاوه نعم اروعابياتالشعرالعربي,neutral
399,399,دماغ داخليه بايظه,negative
400,400,قنبل موقوت استمر تطبيق قانون طواريء خاطر انفجار,negative
402,402,نذل مخطط منقضي خصم وطن انسانيه تحقيق اعلي نسب عنف حرق اقتحام قتل,negative
404,404,اوعي تفرطي دورار معاكيعشان نهض خيرت شاطر عظيم هتمرمط جنيه مل دورار هتامن مستقبل,neutral
405,405,نظر وجه عباد,positive
406,406,كفاي دي نهايه قريب,neutral
408,408,انصار مبارك انصار مستبد تصور مشكله كتاب اعلام فاجا مشكله واقع امتلا مظلوم محبط,negative
409,409,اعتراف نقاب صحيفه فاسده مناخ معادي صحاف انقلاب سابق صحاف اتهانت,negative
411,411,تعليق برنامج عني انسحاب ساحه مصري احتاج احد تعبير انتماء,neutral
412,412,روح معيار مبدا اللهم ارحم محمود عوض ادخل فسيح جاني,positive
413,413,طالب زار خارجيه مصريه تدخل فور حماي مواطن مصري احمد جيزاوي انتهي زمن اهان مصري خارج رام مصري اعتبار,neutral
414,414,اجديد جمهور شبكهالمجد وفاء ولاء ما عجز حرف شكر ثناء مبادر بادرهمجداويه,positive
415,415,بادافع شخصي عميل خائن جاسوس تسبب تشويه سمعه كثير مصر شفه ازاي,neutral
416,416,قوه شرط عسكر قتل طلب ناس عمروخلاف محمدعادل شريفعاطف كتير,negative
418,418,حد عاوز انتخب فرعون ابقي دار زمن وحد عصر ما ميلاد,negative
419,419,صلح خير قوم تصالح مشير,positive
420,420,ابتسم بسمه صغير اثر كبير اسعاد قلب اخر,positive
422,422,افلاس تلفزيون وصل مدي غلابه عامل موظف اعلام دفع ثمن مل موجود در شل,negative
423,423,دين مله رجول شهام مهنه مهم سمح رجل مدفع هاجم نساء منزل قبض اتهام حمل سلاح مصر اتهانت,negative
424,424,متضامن اخوه غز فلسطين فرصه مرسي اثبات مبارك اخر استمات فقط شجب ادانه,neutral
425,425,احنا اعلام نكد مسؤول حال كابه موجود شوش مصر,negative
426,426,علم قران علم قران شي علموااولادكم علم,positive
429,429,مصري نشر ملخص مؤتمر وضع جمل سياق حق شاب ثوره وصول سلط عكس مبدا حزب وسط تمام,negative
430,430,عاوز اخش مناقشه وافندالهجوم اثبت منطقي مقال حوار اتفتح فد نسب شئ رائعمش عاوز اكتر كد,neutral
431,431,حمدينصباحي بقي رئيس هيوافق قانون تظاهر غلاء سعر كهربا غاز بكر يشيلو دعم سولار طلو فتي وافتكاسات بقي,negative
432,432,هاش احلمبدوله اورد الاف اماني عقل حالم حالمه نصيب حلم كتب مستجيب بكفيحصار اضبطواشركاءالمخلوع مصر,neutral
433,433,شيخ مسجد مشغل مكروفون بيقول بلطجي بر عابزين يموتونا واقف بر شايف ناس حاول اطلع رافض,neutral
434,434,وصف حقيقي ميدان جماع مسلم حشد انصار ضغط لجنه مشرفه انتخاب رئاسيه ودع,negative
436,436,ورث هرم مقلوب ظلم اجتماعي اعدل,negative
437,437,متشدق دفاع حريه رفض راي اخر قص مختلف ديكتاتوري,negative
438,438,هاننتخبو عشان انتخبوالليشالالعرص سانتخبالسيسيومشهنزللمستواك,neutral
441,441,جمع كشف انقلاب وهم قدره قمع شعب حل امنيه قتل اعتقال تعذيب ضرب ايذاء شعب فاق يا افاق,negative
443,443,حاولتم اقناع نفس شعب اختار دستور تخويف لعب دين انتهاك حقيقه مرسي كذب مصر مرر دستور,negative
444,444,حمد الله حقق مستهدف حمل محو اميه شكر شاب صانع حياه شريك حمل يا اعن,positive
445,445,شفيق مين ده هيجيب صوت عيل فسسسسسسس,negative
446,446,مناظره تمام تصور حمدين مشير سيسي الكبيركبيرمتعملشمناظراتيامشير سانتخبالسيسي,neutral
447,447,قتلي مصاب محافظه مختلف مقدمه كارثي اقتتال اهلي حذر دوم انبغي رفض مواجهه دم مصري حرام,negative
