,Unnamed: 0,tweet,sentiment
328,328,شاف شي بالحياه بس مر اشوف شب حامل طبل بالرابيه طبل عش عشناوشفنا,negative
329,329,تهم مصر تعني دمشق اشقي غاز قتل بغداد نحب يمن خشي ليبي قطر نهوض,positive
331,331,ناشرونالاخباريه حمديقنديل قانون طعن عقود دا طراطير شعب طرطور والحكومه مجلس الدوله شعب طرطو,negative
332,332,مشكل قفي وسط محاول انتقاد تعصب ثناء تزلف عرض هجوم مؤيد معارض طول خط,neutral
333,333,سال برادع فعل عراق البرادعيطلعجاسوس باسمطلعحرامي,negative
336,336,نحي شباب حزب وسط مجهود رائع انتخاب حصول حزب ما قرب صوت صات اقتناع,positive
337,337,يم ناس تصدق اكاذيب اخوان فلول لم كني مرس تحدث المصالحه الوطنيه شرفاء حزب وطن الاياديخلصت,neutral
339,339,متحمس جدا للشخصيه الجديده حمدالعماني نجاح يوسف تواليالليل جمهور ما,positive
340,340,نتيجه تخريب عقول مشايخ لفت عقول مصر ياخفي الطاف ناج اخاف,neutral
343,343,امل تكرار ايام رئيس مرس حسن حسن اليهلكنه بدا كذب اخلاف وعود تسبب اساله دماء استحق احسان,negative
344,344,حلاوتكوانت عامل نفس دكر راجل قدام مكا بتبقي مرمط شخشخ يدي بتاعتك استرجل,negative
345,345,تسمع صوت موتور بتفكرو هلكوبتر تسمع صوت مولد كهربا تفكر هلكويتر ياربي دخيل شوي هالحاله سوري,negative
347,347,شعر بالشفقه اصفي بركه السيسي ثور حشد مرتب مد ساعه تبرير عمله الخيانه غدر والانقلاب,negative
350,350,السعاده اخويه هتم اكتري نفس حت بعيد عني,positive
351,351,للتاسيسيه روي عمل طن احاق رغم اختلاف موقف تقدير المزايده طن,neutral
352,352,,negative
353,353,قضايا طن دائم سعه بناء توافق انضمام عمل مظل اخوان مرفوض تمام,neutral
354,354,انصار الشرعيه ادان تفجير مصرالليله,negative
357,357,الام الرصاصه لاتزال جيب كنت نسي النهارده عيد تحريرسيناء مفيش علاق مصر,neutral
358,358,قمع الثوره بحر بطريق همج جريمه تغاضي لاسباب طائفي الانسان جبي تمتع حقوق كني دين مذهب,negative
359,359,الاسوانيلماذا اصر ولايه المتحده استمرار دعم مرس للنهايه رغم قتل مصر قمع تظاهر,negative
360,360,رفض تمام دعاوي طلق فرض سلط وصاه مؤسس الرئاسه قضاء استقلال قضاء الركيزه دول قانون,neutral
363,363,لماذا باحث متميز علوم السياسيه تايد مرس معارضتهمقال رائع انصاح قراء انواع خرف,neutral
364,364,رفض نسب هجوم ضد خله ارهاب اسرائيل,negative
365,365,هد دايره بنلف الداخليه ماش عايزه بق اولتراس اخترع مذبخه بورسعيد ناس موت جمهور تمنع الماتشات الكورهللجماهير,negative
366,366,اللهم يا مجيب دعاء يا مغيث مستغيث يا راحم ضعفاء جب دعوه عجل قضاء حاج يا رحم راحم,positive
367,367,معلش بق نور الاخوان كلام فاضه دا هنقول يا مواقف بقي حمد نعم حازم شيخ حازمص,neutral
368,368,ما حقر قاتل ابر جريمه مجزرهرابعه مجزرهسجنابوزعبل,negative
369,369,الليلهمساء نستمرفي شف اغراض الجزيره حمل الداعمه تنظيم الاخوان ارهاب مستخدم تقاريربعدسه الجزيره نفس مصر اماره لبن قطر,negative
370,370,شكر حضر دور المعلومه واقتنعتانا مصلح كتب مايرضي ضمير علم الله,positive
371,371,شكر يا خالد,positive
373,373,الصوره تحدث نفس مصر الداخليهبلطجيه حر محمدمحمود جراف,negative
374,374,مصر مفيش كلام جدو الاهلي مبروك,positive
375,375,اعرف لم عرض مبالغ طفل فيصلالغامدي اغراء بيع هدي الا ادرك تباع تردي خاص جاء والد,negative
376,376,يا غاز نتا فخر لين انتخبوالعرص ريتويت,neutral
377,377,مته دهي اهبل,negative
378,378,انتخبوالعرص الببلاوي قاتل اعترف رسم انقلاب عسكر رئيس مرس,negative
379,379,اماره محلل تصحيح ضروره بناء مراكز مال جديد اماره عرب,positive
380,380,بس ممكن العرص موت ساعه حمدينصباحي نجح بالتزكيه ساعه حيك تله معارض الاخوان فلول مؤيدينالسيسيبيعملوافولولبعض,negative
381,381,صراح طظ جمهور زي حضر دهي راي ماش كره الله,negative
383,383,ند انتهاك اعتداء حق شباب معتصم سلم زار الدفاعمتضامن حق رفع مطالب امن بها دافع حت لواختلفنا,neutral
386,386,تحدث كتاب جميل خروج مصر سلاطين حديث خنوع مصر موضههذا جزء,neutral
388,388,صباح مشكل ماش السيسي دي شعب السيسي مكنش اترشح شفيق هيترشح مكنش شفيق هيبقي موافي سقوط مضمون احوال,neutral
389,389,سعد محادث صاحبالسموالملكيالاميرنوافبنفيصل هناه بالمدينهالرياضيهاوبنجاح حفل افتتاح هناه تشريف,positive
390,390,علم نطفه اغاني اذان الاقامه عندنافيمصر,neutral
391,391,زم فكر مصر الاعلي صوت اقول شيء حكم سمع احد,negative
392,392,خروف شاف اعداد النهارده لازم تواضع هز ليت خاص عيد ابواب,negative
393,393,انتهاك انقلاب القمعيه جامع الاسكندريه صلت مد باصابات اعتقال نقذ يا عزيز يا جبار طغم استعمار,negative
394,394,حر تعبير راي قاعد اساس للديمقراطيه سفر دول الغربيه اساءه مرفوض مقدس رموز مشاعر الدينيه,neutral
395,395,الجزيره حاج جنب قن الشملوله اون تي بتتوقع كوارث حدوث سبق موقع حدث,negative
396,396,ملاحق اسم يوسف زملاء اعلام تهم تعرف الانظمه الفاشيه استمرار ممارس قبيح بائس اجهاض الثوره تغير حتم,negative
398,398,عقل اشقي نعيم عقل اخو الجهاله الشقاوه نعم اروعابياتالشعرالعربي,neutral
399,399,دماغ الداخليه البايظه,negative
400,400,انها قنبل موقوت استمر تطبيق قانون الطواريء خاطر انفجار,negative
402,402,انذال مخطط منقض خصوم وطن والانسانيه تحقيق نسب عنف حرق اقتحام قتل,negative
404,404,اوعي فرط الدورارات معاكيعشان نهض خار شاطر العظيمه هتمرمط لجن ملا الدورارات هتامن مستقبل,neutral
405,405,نظر وجه عباد,positive
406,406,كفايه دي النهايه قريب,neutral
408,408,انصار مبار انصار مستبد تصور مشكل كتاب اعلام يفاجاون مشكل واقع امتلا مظلوم محبط,negative
409,409,اعتراف نقاب صحف الفاسده مناخ معاد حر الصحافه انقلاب سابق الصحافه اتهانت,negative
411,411,تعليق برنامج عني انسحاب الساحه مصر احتاج احد تعبير انتماء,neutral
412,412,سنوات روح معيار مبادئ اللهم رحم محمود عوض دخل سيح جن,positive
413,413,طالب زار الخارجيه المصريه تدخل فور لحمايه مواطن مصر حمد جيزاوي انتهي زمن اهانه مصر خارج كرام مصر اعتبار,neutral
414,414,لاجديد جمهور شبكهالمجد وفاء ولاء ما عجز حروف شكر ثناء مبادر بادرهمجداويه نمل,positive
415,415,بادافع عني عميل خائن جاسوس تسبب تشويه سمعه كثير مصر شف ازاي,neutral
416,416,قوه الشرطه عسكر قتل الطلبه ماش ناس عمروخلاف محمدعادل شريفعاطف كتير,negative
418,418,حد عايز انتخب فرعون بقي دار اله زمن وحد عصر ما ميلاد,negative
419,419,صلح خير قوم تصالح مشير,positive
420,420,ابتسم البسمه الصغيره اثر كبير اسعاد قلوب اخرين,positive
422,422,افلاس التليفزيون وصل مد الغلابه عمال موظف واعلامين دفع ثمن ملا موجود در شل,negative
423,423,دين مل رجوله شهام مهن مهم سمح رجال مدافع هاجم نساء منازل قبض اتهام حمل سلاح مصر اتهانت,negative
